AllThreeWeight,BestLTVWeight,BestOnlyWeight,LTVOnlyPenalty,ProfitOnlyPenalty,BaseWeight,Objective,ALL_THREE,BEST_ONLY,BEST_LTV,LTV_ONLY,PROFIT_ONLY,LTV_PROFIT,Overlap_BEST087,Overlap_LTV079,Overlap_Profit077
0.2,0.3,0.15,0.1,0.15,0.4,1.0239726553354846,0.8187893784142335,0.8385041732593521,0.92528509582198,0.6978529788445891,0.25913506429725364,0.39739294800929265,,,
0.2,0.3,0.15,0.2,0.05,0.4,1.0237227805834117,0.8301965033289939,0.8583571378199392,0.9203020004541326,0.6545121716842961,0.33671180226171243,0.3759068406633021,,,
0.3,0.2,0.15,0.2,0.2,0.4,1.0236228974828132,0.8630436349885313,0.84005256917845,0.9082160722070844,0.6822655410903173,0.31342463004846527,0.42957418248818396,,,
0.3,0.3,0.15,0.15,0.2,0.3,1.0235312492428232,0.7966738749984502,0.8329594113119742,0.9309213256130789,0.6992342896663954,0.23243919353796447,0.3840147541456381,,,
0.3,0.3,0.1,0.15,0.2,0.3,1.0234698926189225,0.8148369679747072,0.8289788901020225,0.9263183201634877,0.7031043319772172,0.24190118513731826,0.4005746020988545,,,
0.2,0.3,0.15,0.1,0.2,0.3,1.0233195639740744,0.7929676700266567,0.8269974027206014,0.9306264455040872,0.7040058567941416,0.21831681163166397,0.38358722726908595,,,
0.2,0.3,0.1,0.1,0.2,0.3,1.0231024154326085,0.8124004135143512,0.8225722718811526,0.924705310626703,0.7080989633848658,0.22728537835218096,0.4025531247296323,,,
0.3,0.3,0.1,0.2,0.1,0.3,1.0226216166635107,0.8124989332837393,0.8471434249149812,0.9278016321525886,0.6773934174125306,0.2864429040387722,0.38177833341344225,,,
0.4,0.3,0.15,0.2,0.2,0.4,1.0225931595765005,0.8266345006509206,0.8387810973688921,0.923065470027248,0.6937623824247355,0.27252379063004845,0.40348340254746456,,,
0.2,0.2,0.15,0.1,0.1,0.3,1.0223368038412426,0.8091468373442441,0.8474671374619652,0.9269031507720253,0.6878052416598861,0.26967396381260095,0.38580019546583355,,,
0.2,0.3,0.1,0.2,0.1,0.4,1.0223295873755711,0.8552608324096459,0.847933054233041,0.9130378687556767,0.6669917542717656,0.33832965686591276,0.4039820224305055,,,
0.3,0.3,0.15,0.2,0.1,0.3,1.0222726805055877,0.7918116558427872,0.8509782568462502,0.9315021634877383,0.6737231253051261,0.2721672982229402,0.3672244215332853,,,
0.2,0.2,0.15,0.2,0.15,0.4,1.022195739130149,0.8716865590973901,0.8463805208519778,0.9043115054495913,0.6644221423921888,0.3487670184168013,0.424142284386766,,,
0.4,0.3,0.15,0.2,0.2,0.3,1.0214843459064413,0.7991205763312875,0.8373964233040989,0.9307132138964577,0.694685262815297,0.24604496090468497,0.38500485524313066,,,
0.2,0.3,0.1,0.1,0.2,0.4,1.02142087968133,0.8407489878370838,0.8275588301413997,0.9167930590372388,0.706460032546786,0.2597499211631664,0.427345564207322,,,
0.2,0.3,0.15,0.2,0.15,0.5,1.0214067851340203,0.864056259326762,0.8454287764453196,0.9087246621253406,0.6725074703010577,0.33564308432956386,0.41957308579668345,,,
0.2,0.2,0.15,0.1,0.15,0.4,1.0213231408216006,0.8487010833798275,0.8400200844818329,0.9138507138964578,0.6934435915378356,0.29265983457189015,0.42170405944083955,,,
0.4,0.3,0.1,0.2,0.2,0.3,1.0212540320570633,0.8161110693447399,0.8336880060855557,0.9267146021798365,0.6984063002441009,0.2556199831987076,0.39964561291356243,,,
0.3,0.2,0.15,0.15,0.2,0.4,1.0212379441144883,0.8524042534498791,0.8368012110255951,0.9123769564032698,0.6945626045565501,0.29104665525040385,0.42826642730112957,,,
0.2,0.3,0.15,0.15,0.15,0.5,1.021052024200014,0.8542818344801935,0.8427695974583855,0.912663729791099,0.6847344759967453,0.3116753182552504,0.41890396363053756,,,
0.2,0.2,0.15,0.15,0.05,0.3,1.0210133086362034,0.8151061043456698,0.8590177957759083,0.9228746911898273,0.6599608494711148,0.3172124575121163,0.37322077369222145,,,
